date,adj_close,close,high,low,open,volume,symbol
2020-01-02,72.33387756347656,75.0875015258789,75.1500015258789,73.79750061035156,74.05999755859375,135480400,AAPL
2020-01-03,71.63063049316406,74.35749816894531,75.1449966430664,74.125,74.2874984741211,146322800,AAPL
2020-01-06,72.20140075683594,74.94999694824219,74.98999786376953,73.1875,73.44750213623047,118387200,AAPL
2020-01-07,71.86184692382812,74.59750366210938,75.2249984741211,74.37000274658203,74.95999908447266,108872000,AAPL
2020-01-08,73.017822265625,75.79750061035156,76.11000061035156,74.29000091552734,74.29000091552734,132079200,AAPL
2020-01-09,74.56880187988281,77.40750122070312,77.60749816894531,76.55000305175781,76.80999755859375,170108400,AAPL
2020-01-10,74.73737335205078,77.5824966430664,78.1675033569336,77.0625,77.6500015258789,140644800,AAPL
2020-01-13,76.33409881591797,79.23999786376953,79.26750183105469,77.7874984741211,77.91000366210938,121532000,AAPL
2020-01-14,75.30333709716797,78.16999816894531,79.39250183105469,78.0425033569336,79.17500305175781,161954400,AAPL
2020-01-15,74.9806137084961,77.83499908447266,78.875,77.38749694824219,77.9625015258789,121923600,AAPL
2020-01-16,75.91984558105469,78.80999755859375,78.92500305175781,78.02249908447266,78.39749908447266,108829200,AAPL
2020-01-17,76.76036071777344,79.68250274658203,79.68499755859375,78.75,79.06749725341797,137816400,AAPL
2020-01-21,76.24016571044922,79.14250183105469,79.75499725341797,79.0,79.29750061035156,110843200,AAPL
2020-01-22,76.5123062133789,79.42500305175781,79.99749755859375,79.32749938964844,79.6449966430664,101832400,AAPL
2020-01-23,76.88078308105469,79.80750274658203,79.88999938964844,78.9124984741211,79.4800033569336,104472000,AAPL
2020-01-24,76.65922546386719,79.57749938964844,80.8324966430664,79.37999725341797,80.0625,146537600,AAPL
2020-01-27,74.40501403808594,77.23750305175781,77.94249725341797,76.22000122070312,77.51499938964844,161940000,AAPL
2020-01-28,76.50990295410156,79.42250061035156,79.5999984741211,78.04750061035156,78.1500015258789,162234000,AAPL
2020-01-29,78.11144256591797,81.08499908447266,81.9625015258789,80.34500122070312,81.11250305175781,216229200,AAPL
2020-01-30,77.99822998046875,80.96749877929688,81.02249908447266,79.6875,80.13500213623047,126743200,AAPL
2020-01-31,74.53990173339844,77.37750244140625,80.66999816894531,77.07250213623047,80.23249816894531,199588400,AAPL
2020-02-03,74.33517456054688,77.16500091552734,78.37249755859375,75.55500030517578,76.07499694824219,173788400,AAPL
2020-02-04,76.78927612304688,79.7125015258789,79.91000366210938,78.40750122070312,78.82749938964844,136616400,AAPL
2020-02-05,77.41543579101562,80.36250305175781,81.19000244140625,79.73750305175781,80.87999725341797,118826800,AAPL
2020-02-06,78.32095336914062,81.30249786376953,81.30500030517578,80.06500244140625,80.64250183105469,105425600,AAPL
2020-02-07,77.25636291503906,80.00749969482422,80.8499984741211,79.5,80.59249877929688,117684000,AAPL
2020-02-10,77.62330627441406,80.38749694824219,80.38749694824219,78.4625015258789,78.54499816894531,109348800,AAPL
2020-02-11,77.15496063232422,79.90249633789062,80.9749984741211,79.67749786376953,80.9000015258789,94323200,AAPL
2020-02-12,78.98722076416016,81.80000305175781,81.80500030517578,80.36750030517578,80.36750030517578,113730400,AAPL
2020-02-13,78.42475128173828,81.21749877929688,81.55500030517578,80.8375015258789,81.04750061035156,94747600,AAPL
2020-02-14,78.4440689086914,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600,AAPL
2020-02-18,77.0077133178711,79.75,79.9375,78.65249633789062,78.83999633789062,152531200,AAPL
2020-02-19,78.12299346923828,80.90499877929688,81.14250183105469,80.0,80.0,93984000,AAPL
2020-02-20,77.3215560913086,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000,AAPL
2020-02-21,75.57137298583984,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000,AAPL
2020-02-24,71.9817123413086,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200,AAPL
