date,adj_close,close,high,low,open,volume,symbol,daily_return,return_lag_1,return_lag_2,return_lag_3,moving_average_5,moving_average_10,volatility_5,volatility_10,close_to_ma_5,close_to_ma_10,volume_change,target
2020-02-14,78.4440689086914,81.23750305175781,81.49500274658203,80.7125015258789,81.18499755859375,80113600,AAPL,0.0002463049559713326,-0.007121078859769314,0.023747777614394394,-0.006033284139495332,80.90899963378907,80.30950012207032,0.012500809502822598,0.014833692674213897,1.0040601591844618,1.0115553319131227,-0.1544524610649769,0
2020-02-18,77.0077133178711,79.75,79.9375,78.65249633789062,78.83999633789062,152531200,AAPL,-0.018310546187148335,0.0002463049559713326,-0.007121078859769314,0.023747777614394394,80.78150024414063,80.56800003051758,0.015614427150837874,0.016461443703362243,0.9872309843092392,0.989847085316655,0.9039364102973777,1
2020-02-19,78.12299346923828,80.90499877929688,81.14250183105469,80.0,80.0,93984000,AAPL,0.014482743314067292,-0.018310546187148335,0.0002463049559713326,-0.007121078859769314,80.98200073242188,80.68724975585937,0.01677585969835639,0.013544693107684889,0.9990491473113954,1.0026986794579857,-0.3838375361893174,0
2020-02-20,77.3215560913086,80.07499694824219,81.1624984741211,79.55249786376953,80.65750122070312,100566000,AAPL,-0.010258968463974338,0.014482743314067292,-0.018310546187148335,0.0002463049559713326,80.63699951171876,80.65849914550782,0.012381089855089443,0.01379910519651701,0.9930304628535329,0.9927657692190256,0.07003319713993861,0
2020-02-21,75.57137298583984,78.26249694824219,80.11250305175781,77.625,79.65499877929688,129554000,AAPL,-0.02263503052234317,-0.010258968463974338,0.014482743314067292,-0.018310546187148335,80.0459991455078,80.35449905395508,0.014971517020045356,0.014729634120781552,0.9777190338517286,0.9739653394602312,0.2882485134140764,0
2020-02-24,71.9817123413086,74.54499816894531,76.04499816894531,72.30750274658203,74.31500244140625,222195200,AAPL,-0.047500385551912494,-0.02263503052234317,-0.010258968463974338,0.014482743314067292,78.7074981689453,79.8082489013672,0.022361955713757563,0.020059747728159185,0.9471143144320862,0.9340512941346879,0.7150778825817805,0
2020-02-25,69.54351806640625,72.0199966430664,75.63249969482422,71.53250122070312,75.23750305175781,230673600,AAPL,-0.033872179058296537,-0.047500385551912494,-0.02263503052234317,-0.010258968463974338,77.1614974975586,78.97149887084962,0.0236621526825995,0.021257678610744655,0.93336701565888,0.9119745436369173,0.038157439944697336,1
2020-02-26,70.646728515625,73.1624984741211,74.47000122070312,71.625,71.63249969482422,198054800,AAPL,0.015863675150069367,-0.033872179058296537,-0.047500385551912494,-0.02263503052234317,75.61299743652344,78.29749908447266,0.024167295467095694,0.022861948531119954,0.9675915643410443,0.9344167991264756,-0.14140673228319145,0
2020-02-27,66.02869415283203,68.37999725341797,71.5,68.23999786376953,70.2750015258789,320605600,AAPL,-0.06536820530254006,0.015863675150069367,-0.033872179058296537,-0.047500385551912494,73.2739974975586,76.95549850463867,0.030526298827085508,0.02602893870574285,0.9332095912427367,0.8885654512301835,0.618772178205224,0
2020-02-28,65.99008178710938,68.33999633789062,69.60250091552734,64.09249877929688,64.31500244140625,426510000,AAPL,-0.0005849797767482068,-0.06536820530254006,0.015863675150069367,-0.033872179058296537,71.28949737548828,75.66774826049804,0.03343709163629807,0.02639652053881094,0.9586264296118913,0.9031588478438596,0.330326107840911,1
2020-03-02,72.1337890625,74.70249938964844,75.36000061035156,69.43000030517578,70.56999969482422,341397200,AAPL,0.09310072274952952,-0.0005849797767482068,-0.06536820530254006,0.015863675150069367,71.32099761962891,75.01424789428711,0.05984013151327163,0.04371018870974828,1.0474124294790974,0.995844142767678,-0.19955639961548377,0
2020-03-03,69.8428726196289,72.33000183105469,76.0,71.44999694824219,75.9175033569336,319475600,AAPL,-0.0317592795151177,0.09310072274952952,-0.0005849797767482068,-0.06536820530254006,71.38299865722657,74.27224807739258,0.05953166356289818,0.04428262714534245,1.013266508715549,0.97384963702305,-0.06421142294078563,1
2020-03-04,73.08250427246094,75.68499755859375,75.8499984741211,73.28250122070312,74.11000061035156,219178400,AAPL,0.04638456577639127,-0.0317592795151177,0.09310072274952952,-0.0005849797767482068,71.88749847412109,73.75024795532227,0.06275403384651873,0.04720337884667307,1.0528255839343155,1.0262338047248811,-0.3139432244590823,0
2020-03-05,70.71190643310547,73.2300033569336,74.88749694824219,72.85250091552734,73.87999725341797,187572800,AAPL,-0.03243699915243503,0.04638456577639127,-0.0317592795151177,0.09310072274952952,72.85749969482421,73.06574859619141,0.054231649079056386,0.04795827826199088,1.0051127703211018,1.0022480404826886,-0.14420034090950573,0
2020-03-06,69.77285766601562,72.25749969482422,72.70500183105469,70.30750274658203,70.5,226176800,AAPL,-0.013280125870939186,-0.03243699915243503,0.04638456577639127,-0.0317592795151177,73.64100036621093,72.4652488708496,0.055424328305714005,0.04772919237190071,0.9812129022622361,0.9971331199538741,0.20580809157830982,0
2020-03-09,64.2543716430664,66.5425033569336,69.52249908447266,65.75,65.9375,286744800,AAPL,-0.07909208541712087,-0.013280125870939186,-0.03243699915243503,0.04638456577639127,72.00900115966797,71.66499938964844,0.04532151525729656,0.05160030272107221,0.9240859098904409,0.9285216482754235,0.2677905072491962,1
2020-03-10,68.88208770751953,71.33499908447266,71.61000061035156,67.34249877929688,69.28500366210938,285290000,AAPL,0.07202157246522778,-0.07909208541712087,-0.013280125870939186,-0.03243699915243503,71.81000061035157,71.59649963378907,0.060857443276693415,0.05678591315625058,0.9933853011858848,0.9963475791323044,-0.005073500896964789,0
2020-03-11,66.48976135253906,68.85749816894531,70.30500030517578,67.96499633789062,69.34750366210938,255598800,AAPL,-0.03473051023093954,0.07202157246522778,-0.07909208541712087,-0.013280125870939186,70.44450073242187,71.16599960327149,0.05555517217363505,0.05751270316165013,0.9774715904438777,0.9675617366833128,-0.10407374951803428,0
2020-03-12,59.923587799072266,62.057498931884766,67.5,62.0,63.98500061035156,418474000,AAPL,-0.09875466605505201,-0.03473051023093954,0.07202157246522778,-0.07909208541712087,68.2099998474121,70.53374977111817,0.06679189214576904,0.062211074895562025,0.9098006021215265,0.8798270208696005,0.6372299087476154,1
2020-03-13,67.10294342041016,69.49250030517578,69.9800033569336,63.23749923706055,66.22250366210938,370732000,AAPL,0.11980826654731591,-0.09875466605505201,-0.03473051023093954,0.07202157246522778,67.65699996948243,70.64900016784668,0.09574613165547723,0.07426796244381892,1.0271294963791076,0.9836303435303642,-0.11408594082308576,0
2020-03-16,58.4703369140625,60.5525016784668,64.7699966430664,60.0,60.48749923706055,322423600,AAPL,-0.12864695596573805,0.11980826654731591,-0.09875466605505201,-0.03473051023093954,66.45899963378906,69.23400039672852,0.10730957184041859,0.07777216744640793,0.9111256866960229,0.8746064264882208,-0.1303054497588555,1
2020-03-17,61.04127883911133,63.21500015258789,64.40249633789062,59.599998474121094,61.877498626708984,324056000,AAPL,0.04397008216537346,-0.12864695596573805,0.11980826654731591,-0.09875466605505201,64.8349998474121,68.32250022888184,0.10230032648922764,0.07994542175725633,0.9750135004451784,0.9252442451727657,0.005062904824584713,0
2020-03-18,59.5470085144043,61.66749954223633,62.5,59.279998779296875,59.942501068115234,300233600,AAPL,-0.024479958975183402,0.04397008216537346,-0.12864695596573805,0.11980826654731591,63.39700012207031,66.92075042724609,0.10202541924598003,0.07744696216879914,0.9727195202217164,0.9215004187569458,-0.07351321993729476,0
2020-03-19,59.09074783325195,61.19499969482422,63.209999084472656,60.65250015258789,61.84749984741211,271857200,AAPL,-0.007662056203340817,-0.024479958975183402,0.04397008216537346,-0.12864695596573805,63.224500274658205,65.71725006103516,0.091506306284039,0.07731440708810523,0.9679000929858286,0.9311862507635228,-0.09451440478347528,0
2020-03-20,55.3393440246582,57.310001373291016,62.95750045776367,57.0,61.79499816894531,401693200,AAPL,-0.06348555177559367,-0.007662056203340817,-0.024479958975183402,0.04397008216537346,60.78800048828125,64.22250022888184,0.06455590583878498,0.07880002187250192,0.9427847751685676,0.8923664007013827,0.4775889695031068,0
2020-03-23,54.1637077331543,56.092498779296875,57.125,53.15250015258789,57.02000045776367,336752800,AAPL,-0.02124415572883842,-0.06348555177559367,-0.007662056203340817,-0.024479958975183402,59.895999908447266,63.177499771118164,0.038762556743496844,0.07606444323079278,0.9364982447080915,0.8878556287050121,-0.1616666650070253,1
2020-03-24,59.59769058227539,61.720001220703125,61.92250061035156,58.57500076293945,59.09000015258789,287531200,AAPL,0.10032540114763622,-0.02124415572883842,-0.06348555177559367,-0.007662056203340817,59.59700012207031,62.21599998474121,0.06154294211714415,0.08005609712424293,1.035622616814342,0.992027794069697,-0.1461653770956025,0
2020-03-25,59.26939392089844,61.380001068115234,64.5625,61.07500076293945,62.6875,303602000,AAPL,-0.0055087515531973,0.10032540114763622,-0.02124415572883842,-0.06348555177559367,59.5395004272461,61.4682502746582,0.06048717423334922,0.07964579342602779,1.0309122620724391,0.9985643123702295,0.05589236924549401,1
2020-03-26,62.388328552246094,64.61000061035156,64.66999816894531,61.59000015258789,61.630001068115234,252087200,AAPL,0.052622995862315225,-0.0055087515531973,0.10032540114763622,-0.02124415572883842,60.22250061035156,61.723500442504886,0.06434270418221504,0.07484072362778185,1.0728548292670173,1.046765010849238,-0.16967872411907692,0
2020-03-27,59.80530548095703,61.935001373291016,63.967498779296875,61.76250076293945,63.1875,204216800,AAPL,-0.04140224751262378,0.052622995862315225,-0.0055087515531973,0.10032540114763622,61.147500610351564,60.967750549316406,0.05829278175573217,0.06436849789000854,1.0128787073073946,1.0158649583633925,-0.1898961946501052,1
2020-03-30,61.51203155517578,63.70249938964844,63.880001068115234,62.349998474121094,62.685001373291016,167976400,AAPL,0.028537950709074167,-0.04140224751262378,0.052622995862315225,-0.0055087515531973,62.669500732421874,61.28275032043457,0.05424750683067845,0.049537843350184525,1.0164832756788207,1.0394849946610019,-0.17746042441170362,0
2020-03-31,61.38648986816406,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000,AAPL,-0.002040753021636643,0.028537950709074167,-0.04140224751262378,0.052622995862315225,63.04000015258789,61.3185001373291,0.03579373198621783,0.047740746549545854,1.0084469887001333,1.0367588603627949,0.1727957022534119,0
2020-04-01,58.15651321411133,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400,AAPL,-0.05261705130869221,-0.002040753021636643,0.028537950709074167,-0.04140224751262378,62.80950012207031,61.1745002746582,0.04479414726566851,0.05021162721802904,0.9588915816632062,0.9845197042087951,-0.10549943655394356,1
2020-04-02,59.126956939697266,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000,AAPL,0.016686683626928822,-0.05261705130869221,-0.002040753021636643,0.028537950709074167,62.13399963378906,61.17825012207031,0.03557694817902109,0.05045577388773084,0.985491011842838,1.0008867211266546,-0.05836166938299292,0
2020-04-03,58.277217864990234,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000,AAPL,-0.014371408643005013,0.016686683626928822,-0.05261705130869221,-0.002040753021636643,61.81749954223633,61.482500076293945,0.031459436565280725,0.045619594821011376,0.9763012312442687,0.9816208000753974,-0.21727915918377183,1
2020-04-06,63.361175537109375,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400,AAPL,0.08723746836966395,-0.014371408643005013,0.016686683626928822,-0.05261705130869221,62.2004997253418,62.43500022888183,0.051537719419438424,0.05097857119265838,1.054935259281234,1.0509730129675205,0.5538989836772406,0
2020-04-07,62.62730026245117,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200,AAPL,-0.011582308571582711,0.08723746836966395,-0.014371408643005013,0.016686683626928822,62.45749969482422,62.74874992370606,0.052128456321757465,0.042162343713086005,1.038426105525322,1.033606219212386,0.005285887848800241,1
2020-04-08,64.230224609375,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200,AAPL,0.02559462990362782,-0.011582308571582711,0.08723746836966395,-0.014371408643005013,63.71549987792969,63.2625,0.04104707392580116,0.04238564692188342,1.0439767710917007,1.0514523111014373,-0.1675413727430809,1
2020-04-09,64.69373321533203,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800,AAPL,0.0072160816976889475,0.02559462990362782,-0.011582308571582711,0.08723746836966395,64.86849975585938,63.50124969482422,0.04149538069613372,0.03951203819753892,1.0328202102830668,1.0550579379236138,-0.04180343787153218,1
2020-04-13,65.9635009765625,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800,AAPL,0.01962763520019828,0.0072160816976889475,0.02559462990362782,-0.011582308571582711,66.4604995727539,64.13899955749511,0.03726706807398046,0.036242125393290546,1.0278661827574547,1.0650696217792375,-0.1903916833709437,1
2020-04-14,69.29485321044922,71.76249694824219,72.0625,69.51249694824219,70.0,194994800,AAPL,0.050503157522300945,0.01962763520019828,0.0072160816976889475,0.02559462990362782,67.68949890136719,64.94499931335449,0.02295549629388453,0.038080596635464856,1.0601717860669926,1.1049734037565204,0.4882508998433861,0
2020-04-15,68.66239929199219,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400,AAPL,-0.009127313111321755,0.050503157522300945,0.01962763520019828,0.0072160816976889475,68.93949890136719,65.6984992980957,0.02217012205822863,0.038448015845199864,1.0314478535836171,1.082330630511166,-0.3273953972105923,1
2020-04-16,69.20797729492188,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200,AAPL,0.007945750532016405,-0.009127313111321755,0.050503157522300945,0.01962763520019828,69.97049865722656,66.84299926757812,0.022215403827791892,0.031249214080790323,1.0243245651494184,1.0722514159402174,0.19801699371122883,0
2020-04-17,68.26890563964844,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000,AAPL,-0.01356871399529369,0.007945750532016405,-0.009127313111321755,0.050503157522300945,70.71099853515625,67.78974914550781,0.02575347289759217,0.03281312221897559,0.9998444147707999,1.0429304996613522,0.36992665721348317,0
2020-04-20,66.85187530517578,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200,AAPL,-0.02075670215900005,-0.01356871399529369,0.007945750532016405,-0.009127313111321755,70.8949981689453,68.67774887084961,0.028578774134934724,0.03350194576661305,0.9765498266035892,1.0080775696235897,-0.39598048780487805,0
2020-04-21,64.78544616699219,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600,AAPL,-0.03091033035419699,-0.02075670215900005,-0.01356871399529369,0.007945750532016405,69.96099853515625,68.82524871826172,0.014444637529767547,0.02456680687841775,0.958998587557067,0.9748239204182478,0.3920803106098363,1
2020-04-22,66.65149688720703,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400,AAPL,0.028803558993071077,-0.03091033035419699,-0.02075670215900005,-0.01356871399529369,69.54449920654297,69.24199905395508,0.02398376404149057,0.02530411772465708,0.9925299960947136,0.9968660996065829,-0.354321416021517,0
2020-04-23,66.39320373535156,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400,AAPL,-0.0038754339028068685,0.028803558993071077,-0.03091033035419699,-0.02075670215900005,68.9614990234375,69.46599884033203,0.022858927885688538,0.024542057831535808,0.9970418373802468,0.9898007779728857,0.06804583852462387,1
2020-04-24,68.30994415283203,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200,AAPL,0.028869586869241237,-0.0038754339028068685,0.028803558993071077,-0.03091033035419699,68.96999969482422,69.84049911499024,0.027674438985937255,0.02581992828281664,1.0256995884905675,1.012915159565232,0.010790421618018353,1
2020-04-27,68.35823059082031,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600,AAPL,0.0007068318414262809,0.028869586869241237,-0.0038754339028068685,0.028803558993071077,69.28200073242188,70.0884994506836,0.025113381875140995,0.025379575648862892,1.021802237356648,1.0100444996221578,-0.07192068559905895,0
2020-04-28,67.25019073486328,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800,AAPL,-0.016209438280229915,0.0007068318414262809,0.028869586869241237,-0.0038754339028068685,69.79250030517578,69.87674942016602,0.020298149693058914,0.019941912074341775,0.9978865399367497,0.9966834064403011,-0.04341023302211333,1
2020-04-29,69.45901489257812,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800,AAPL,0.0328452324470514,-0.016209438280229915,0.0007068318414262809,0.028869586869241237,70.3740005493164,69.9592498779297,0.021401204745638405,0.022692443187876707,1.0221459940475242,1.0282057465180863,0.22566889990428973,1
2020-04-30,70.9243392944336,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000,AAPL,0.021096085131450115,0.0328452324470514,-0.016209438280229915,0.0007068318414262809,71.3125,70.13699951171876,0.020703087045266313,0.023482173381722222,1.029973664480171,1.0472360873659827,0.33350038752687916,0
2020-05-01,69.78252410888672,72.26750183105469,74.75,71.4625015258789,71.5625,240616800,AAPL,-0.01609932152918625,0.021096085131450115,0.0328452324470514,-0.016209438280229915,71.61750030517578,70.29375,0.02205945427165489,0.023689696730033138,1.0090760152631568,1.028078624786054,0.31438622558231,1
2020-05-04,70.76986694335938,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000,AAPL,0.014148809057535017,-0.01609932152918625,0.021096085131450115,0.0328452324470514,72.11699981689453,70.6995002746582,0.022304235588701964,0.022428890516876823,1.0162652509340526,1.0366410035545568,-0.4448932909090304,1
2020-05-05,71.8320083618164,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200,AAPL,0.015008847869833364,0.014148809057535017,-0.01609932152918625,0.021096085131450115,73.06600036621094,71.42925033569335,0.018101836014625172,0.018382239304750792,1.0181205898338699,1.0414500927846864,0.10618711068519415,1
2020-05-06,72.5731201171875,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600,AAPL,0.010317271640702286,0.015008847869833364,0.014148809057535017,-0.01609932152918625,73.71100006103515,72.04250030517578,0.014496439967362097,0.017233975264006822,1.0196239524422437,1.0432383787671449,-0.036667045682200916,1
2020-05-07,73.32389831542969,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200,AAPL,0.010344893394040211,0.010317271640702286,0.015008847869833364,0.014148809057535017,74.20800018310547,72.76025009155273,0.012948850811744099,0.016659919356865876,1.0232723880339987,1.043632992781722,-0.19052704350905192,1
2020-05-08,75.06914520263672,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400,AAPL,0.02103777854047717,0.010344893394040211,0.010317271640702286,0.015008847869833364,75.26100006103516,73.43925018310547,0.004397312863834206,0.01584376923293864,1.030181649962475,1.0557365581401223,0.16163839493400167,1
2020-05-11,76.25037384033203,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400,AAPL,0.015735352290909388,0.02103777854047717,0.010344893394040211,0.010317271640702286,76.35350036621094,74.23525009155273,0.0044521644492237205,0.015647572388881,1.0314196738026298,1.0608505035583835,0.09046730983036255,0
2020-05-12,75.37895202636719,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200,AAPL,-0.011428227649636025,0.015735352290909388,0.02103777854047717,0.010344893394040211,77.04600067138672,75.05600051879883,0.01235846545000407,0.014778743755846311,1.0104677755770928,1.0372588517560044,0.11206031803456606,0
2020-05-13,74.4688491821289,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400,AAPL,-0.012074145728808161,-0.011428227649636025,0.015735352290909388,0.02103777854047717,77.39700012207031,75.55400009155274,0.015508512551807829,0.014322245242806387,0.9937400461621889,1.017980495816531,0.2361116245597692,1
2020-05-14,74.92631530761719,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200,AAPL,0.006143392445746132,-0.012074145728808161,-0.011428227649636025,0.015735352290909388,77.68700103759765,75.94750061035157,0.015239244136556494,0.01341680688686301,0.9961126199063723,1.0189275685746921,-0.2078192664428299,0
2020-05-15,74.48335266113281,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400,AAPL,-0.005912053496561764,0.006143392445746132,-0.012074145728808161,-0.011428227649636025,77.56600036621094,76.41350021362305,0.012096766512606067,0.01191275300887444,0.9917682683208253,1.006726529326749,0.04668242210997109,1
2020-05-18,76.2382583618164,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400,AAPL,0.023561145888427948,-0.005912053496561764,0.006143392445746132,-0.012074145728808161,77.5634994506836,76.95849990844727,0.015034907650407194,0.01292758163659263,1.0151681966571657,1.0231488134181617,-0.18737781667872966,0
2020-05-19,75.79773712158203,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600,AAPL,-0.005778438074729886,0.023561145888427948,-0.005912053496561764,0.006143392445746132,77.65,77.34800033569336,0.014141606164696273,0.01321364850527114,1.008177767702632,1.0121141247653382,-0.24744189900161562,1
2020-05-20,77.2718505859375,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800,AAPL,0.01944815754296969,-0.005778438074729886,0.023561145888427948,-0.005912053496561764,78.22900085449218,77.81300048828125,0.01377279084802182,0.013904386284433533,1.0201779630935834,1.025631992671985,0.09609002689482704,0
2020-05-21,76.69574737548828,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800,AAPL,-0.007455454690675767,0.01944815754296969,-0.005778438074729886,0.023561145888427948,78.59450073242188,78.14075088500977,0.015357351595304481,0.014431103692431196,1.007863155662265,1.013715642974129,-0.07906386092796003,1
